sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
5.2941;7.7625;0.8844;4.1299;8.842;0.9664;0.203;1.0515;-0.0941;-0.5556;0.0413;0.2172;20.0;-24.16;-0.29;-17.85;326.63;-66.04;-84.17;0.0;1010.26;50.96;37.51208;127.061005;52.14;NaN;;3.54;5.67183;340.5;30 / 43;2528061;2020-09-25 15:33:06:033
4.8126;9.2118;1.6534;4.8485;8.4779;0.8873;-0.0383;0.5162;0.5802;0.4889;0.7372;-0.5539;31.0;-28.34;0.39;-16.37;337.1;-62.99;-80.88;0.0;1010.27;55.045;37.512115;127.061;52.68;NaN;;2.81;5.373724;345.6;31 / 43;2528559;2020-09-25 15:33:06:531
7.6321;9.1855;1.0425;4.8497;8.5077;0.5187;-0.5583;-0.9823;0.6278;0.108;0.1753;-0.0974;31.0;-27.26;-2.23;-16.85;330.03;-60.67;-83.59;0.0;1010.28;51.359;37.512115;127.061;52.68;NaN;;2.81;5.373724;345.6;31 / 43;2529060;2020-09-25 15:33:07:032
2.8555;8.0237;0.3263;4.182;8.8673;0.2284;1.0906;-0.0869;0.6327;-0.4141;0.0965;0.086;22.0;-24.17;-3.55;-20.55;316.88;-64.72;-86.87;0.0;1010.28;52.608;37.512142;127.06099;52.58;NaN;;2.66;4.917753;341.1;31 / 43;2529559;2020-09-25 15:33:07:531
3.6604;6.6319;0.7647;4.3002;8.7818;0.7477;-0.8618;-0.7073;0.0124;-0.2452;-0.0225;-0.1081;21.0;-24.08;-5.45;-24.56;317.99;-63.57;-80.14;0.0;1010.28;50.633;37.512142;127.06099;52.58;NaN;;2.66;4.917753;341.1;31 / 43;2530059;2020-09-25 15:33:08:031
4.6976;10.2203;1.0952;4.6945;8.563;0.8981;0.1494;1.8038;0.2762;-0.1292;-0.1526;0.5075;26.0;-27.07;-8.1;-21.39;327.67;-65.58;-79.04;0.0;1010.28;52.052;37.512165;127.060974;52.04;NaN;;2.72;4.774939;334.6;31 / 43;2530559;2020-09-25 15:33:08:531
7.3877;10.4455;2.384;4.3669;8.7341;0.9033;-0.1689;0.48;0.2884;0.3944;0.31;0.0779;31.0;-24.3;-6.09;-20.65;324.47;-62.95;-78.31;0.0;1010.27;52.102;37.512165;127.060974;52.04;NaN;;2.72;4.774939;334.6;31 / 43;2531059;2020-09-25 15:33:09:031
8.6621;11.1426;2.2906;4.1183;8.8254;1.1504;-0.6684;-1.3293;-0.5256;-0.3523;-0.7889;0.4979;28.0;-26.46;-1.5;-20.99;335.79;-67.3;-73.05;0.0;1010.27;50.751;37.512184;127.06096;52.01;NaN;;2.65;4.78984;334.2;32 / 43;2531561;2020-09-25 15:33:09:533
0.8217;8.6632;1.2438;4.3456;8.7424;0.9253;0.4643;-0.0216;0.6243;0.2524;1.0058;0.1593;28.0;-28.87;-0.33;-21.93;332.21;-63.06;-77.98;0.0;1010.29;51.026;37.512184;127.06096;52.01;NaN;;2.65;4.78984;334.2;32 / 43;2532059;2020-09-25 15:33:10:031
2.7621;8.0596;0.8509;4.8522;8.4439;1.1518;0.2242;0.6574;0.0915;0.3349;0.3808;-0.258;19.0;-29.53;0.48;-23.58;329.76;-60.3;-78.2;0.0;1010.31;54.553;37.512207;127.06094;52.24;NaN;;2.8;4.509252;337.3;32 / 43;2532559;2020-09-25 15:33:10:531
0.1965;8.9124;2.59;4.7773;8.5181;0.8889;0.2998;0.1859;0.3863;0.1048;0.121;-0.1922;21.0;-27.13;0.27;-21.45;328.54;-59.42;-79.9;0.0;1010.31;53.159;37.512207;127.06094;52.24;NaN;;2.8;4.509252;337.3;32 / 43;2533061;2020-09-25 15:33:11:033
3.7274;9.0705;1.457;4.6409;8.5999;0.8212;-0.8896;-0.2807;0.2226;-0.2545;-0.2287;-0.0186;22.0;-24.66;-1.35;-24.59;320.89;-61.28;-79.97;0.0;1010.31;55.683;37.512234;127.06093;51.72;NaN;;2.77;5.225374;330.4;32 / 43;2533559;2020-09-25 15:33:11:531
4.5898;9.8418;2.9781;4.3054;8.6898;1.4561;1.8992;-0.2235;0.336;-0.5144;-0.2902;0.2053;17.0;-29.23;-3.36;-23.82;335.69;-62.39;-71.31;0.0;1010.31;53.005;37.512234;127.06093;51.72;NaN;;2.77;5.225374;330.4;32 / 43;2534062;2020-09-25 15:33:12:034
0.357;4.761;0.7287;4.2431;8.6917;1.6192;0.8029;-0.0592;-0.5582;-0.2041;-0.5538;-0.0776;21.0;-31.71;-7.08;-26.4;339.13;-61.28;-67.71;0.0;1010.32;53.416;37.51225;127.06091;51.76;NaN;;2.61;4.81593;328.4;33 / 42;2534559;2020-09-25 15:33:12:531
4.4485;10.6994;0.5443;4.0686;8.7971;1.4926;-0.6802;-1.0735;-0.9494;-0.1445;-0.9108;0.0881;22.0;-31.32;-7.36;-20.04;346.21;-65.28;-68.65;0.0;1010.32;54.21;37.51225;127.06091;51.76;NaN;;2.61;4.81593;328.4;33 / 42;2535060;2020-09-25 15:33:13:032
2.8747;6.3708;0.4173;4.5701;8.6361;0.8376;-1.75;-1.5745;0.0116;0.0756;-0.3238;0.2499;26.0;-33.15;-3.74;-14.97;351.62;-62.61;-72.58;0.0;1010.31;52.362;37.512268;127.0609;51.6;NaN;;2.57;4.81471;335.9;32 / 42;2535559;2020-09-25 15:33:13:531
2.398;12.4026;1.7133;4.5936;8.6159;0.9147;-0.383;-0.9385;0.7665;0.581;0.0192;-0.4269;28.0;-32.57;-3.22;-16.46;342.73;-61.47;-78.74;0.0;1010.31;54.844;37.512268;127.0609;51.6;NaN;;2.57;4.81471;335.9;32 / 42;2536059;2020-09-25 15:33:14:031
4.4317;14.1106;0.082;5.2344;8.2809;0.4439;2.4871;3.8913;1.6358;0.5396;-1.1678;-0.0896;27.0;-32.45;-2.8;-14.6;352.09;-62.0;-71.56;0.0;1010.29;54.993;37.512287;127.0609;51.22;NaN;;2.74;4.695891;343.1;31 / 42;2536559;2020-09-25 15:33:14:531
2.3237;3.7789;0.0676;4.836;8.4912;0.8264;-1.2866;-1.9439;0.8065;-0.4719;-0.1085;0.4813;24.0;-33.21;-4.0;-12.19;347.34;-59.98;-80.3;0.0;1010.28;56.362;37.512287;127.0609;51.22;NaN;;2.74;4.695891;343.1;31 / 42;2537059;2020-09-25 15:33:15:031
4.9515;10.2299;2.4511;4.4278;8.7022;0.9142;0.1256;-0.6524;-0.5695;-0.2604;-0.3701;1.2772;17.0;-29.25;-4.39;-19.26;340.56;-68.02;-74.06;0.0;1010.27;52.142;37.512306;127.06088;52.27;NaN;;2.3;4.722304;338.2;32 / 42;2537559;2020-09-25 15:33:15:531
3.6053;7.1589;0.4676;3.9078;8.8959;1.3278;-0.2626;-1.447;-0.1737;0.3711;0.0725;0.157;23.0;-27.58;-5.98;-16.32;346.81;-65.11;-71.23;0.0;1010.27;53.101;37.512306;127.06088;52.27;NaN;;2.3;4.722304;338.2;32 / 42;2538059;2020-09-25 15:33:16:031
5.1575;7.1589;1.4114;4.5218;8.5523;1.6066;0.0384;0.8377;0.0184;0.2712;-0.2314;0.2089;22.0;-33.5;0.14;-13.16;353.92;-63.91;-73.96;0.0;1010.27;52.673;37.51233;127.060875;51.99;NaN;;2.47;5.239352;333.6;31 / 42;2538559;2020-09-25 15:33:16:531
0.3618;7.0942;0.9611;4.2795;8.785;0.8249;-1.2219;-0.9016;-0.2074;-0.144;0.302;-0.0778;23.0;-36.33;-4.14;-12.55;345.4;-62.15;-82.4;0.0;1010.26;53.047;37.51233;127.060875;51.99;NaN;;2.47;5.239352;333.6;31 / 42;2539059;2020-09-25 15:33:17:031
5.8834;10.5485;1.8187;5.0022;8.42;0.5019;0.13;-0.1926;0.6412;0.4877;0.9143;-0.5858;27.0;-34.59;-5.06;-17.92;333.47;-59.16;-84.27;0.0;1010.27;54.208;37.51236;127.06087;51.1;NaN;;2.99;5.95856;340.4;31 / 42;2539559;2020-09-25 15:33:17:531
1.2697;5.2617;0.3335;4.5582;8.6736;0.4024;-0.964;-0.8291;1.0955;-0.0054;0.9017;-0.0072;28.0;-30.04;-7.91;-17.08;329.24;-62.19;-84.96;0.0;1010.26;53.218;37.51236;127.06087;51.1;NaN;;2.99;5.95856;340.4;31 / 42;2540060;2020-09-25 15:33:18:032
0.048;6.3851;0.9779;4.6419;8.6219;0.5344;0.7332;0.5828;0.4946;0.0544;0.1314;0.0822;26.0;-30.41;-6.67;-20.38;326.55;-61.54;-83.43;0.0;1010.27;51.462;37.51239;127.060844;50.41;NaN;;3.05;6.81653;340.7;30 / 42;2540560;2020-09-25 15:33:18:532
3.9359;6.4546;-0.469;4.4646;8.6911;0.8383;0.8141;0.2172;0.7182;0.2489;-0.1873;-0.5899;22.0;-27.5;-5.9;-20.52;326.83;-60.48;-80.0;0.0;1010.27;53.627;37.51239;127.060844;50.41;NaN;;3.05;6.81653;340.7;30 / 42;2541059;2020-09-25 15:33:19:031
3.2795;8.9747;1.5671;4.0797;8.8029;1.4266;0.0168;-0.2365;-0.5849;-0.1877;-0.5999;-0.2281;21.0;-26.02;-6.19;-21.4;336.61;-62.3;-70.1;0.0;1010.28;53.001;37.512417;127.06083;50.42;NaN;;2.39;5.865592;334.5;30 / 42;2541559;2020-09-25 15:33:19:531
3.4448;11.648;0.6712;3.5181;9.0963;1.0253;-1.3945;0.7813;-0.982;-0.4589;-0.2931;0.4077;22.0;-30.81;-6.29;-19.33;342.47;-68.06;-73.75;0.0;1010.29;53.952;37.512417;127.06083;50.42;NaN;;2.39;5.865592;334.5;30 / 42;2542059;2020-09-25 15:33:20:031
4.6042;11.7079;1.5576;3.3883;9.1841;0.5847;1.154;-0.2944;-0.104;0.1357;0.256;-0.5383;22.0;-33.79;-10.57;-10.48;351.86;-64.71;-79.9;0.0;1010.25;55.227;37.512436;127.06082;50.62;NaN;;2.13;5.783162;329.4;31 / 42;2542559;2020-09-25 15:33:20:531
6.7338;10.9773;1.7923;5.5609;7.901;1.6797;-0.5492;-0.3837;-0.1028;-0.456;-1.0794;-0.7566;21.0;-34.48;-0.74;-14.22;352.95;-53.68;-73.19;0.0;1010.24;61.648;37.512436;127.06082;50.62;NaN;;2.13;5.783162;329.4;31 / 42;2543060;2020-09-25 15:33:21:032
8.3483;11.5187;2.7098;3.5963;9.1198;0.2571;-0.2943;-1.0654;0.2295;0.1794;1.4564;0.6087;18.0;-32.42;-7.36;-14.87;335.72;-68.43;-85.91;0.0;1010.24;57.296;37.512455;127.060814;50.2;NaN;;2.23;5.709514;335.2;31 / 42;2543559;2020-09-25 15:33:21:531
6.2619;12.4265;1.2605;4.1927;8.8622;-0.2297;-0.3534;0.2009;0.3157;0.4134;0.207;-0.6089;21.0;-30.07;-9.4;-15.99;329.01;-58.92;-84.97;0.0;1010.25;52.06;37.512455;127.060814;50.2;NaN;;2.23;5.709514;335.2;31 / 42;2544059;2020-09-25 15:33:22:031
4.8797;9.8394;1.1048;5.0551;8.2948;1.3463;0.3996;0.104;0.1294;0.2331;0.4392;-0.4252;23.0;-28.15;-2.77;-17.89;333.5;-62.92;-80.13;0.0;1010.28;50.473;37.51248;127.06081;49.39;NaN;;2.91;5.691512;336.9;31 / 42;2544560;2020-09-25 15:33:22:532
1.3535;7.0343;0.93;4.2033;8.8103;0.9389;-0.1034;0.0453;0.0618;-0.2146;-0.5468;0.2178;34.0;-31.49;-5.89;-19.54;339.37;-66.27;-74.85;0.0;1010.29;51.568;37.51248;127.06081;49.39;NaN;;2.91;5.691512;336.9;31 / 42;2545063;2020-09-25 15:33:23:035
3.2555;7.9662;1.3779;3.9712;8.8027;1.7066;0.8531;1.0855;-0.1493;0.0796;-0.7247;0.4224;38.0;-37.76;-6.49;-17.98;357.49;-63.85;-66.75;0.0;1010.3;51.392;37.512493;127.0608;49.18;NaN;;1.54;5.376252;327.2;31 / 42;2545559;2020-09-25 15:33:23:531
4.7455;8.6824;1.3563;4.145;8.7866;1.3361;0.8449;-1.1546;-2.9937;-0.8626;-1.7108;0.5495;42.0;-39.18;-9.55;-8.96;6.2;-63.64;-72.13;0.0;1010.31;51.679;37.512493;127.0608;49.18;NaN;;1.54;5.376252;327.2;31 / 42;2546059;2020-09-25 15:33:24:031
2.5249;5.4749;-1.2068;4.4721;8.7224;0.301;0.1423;-0.2294;0.0083;0.5942;-0.0662;-0.3328;38.0;-36.44;-6.92;-13.62;345.03;-60.58;-80.54;0.0;1010.32;51.816;37.51251;127.06078;48.65;NaN;;2.35;5.041085;327.8;30 / 42;2546559;2020-09-25 15:33:24:531
5.8738;8.0907;0.1466;5.3068;8.2407;0.3158;-0.4874;-0.6386;0.8284;0.627;1.5241;-0.6439;38.0;-34.18;-4.12;-14.41;336.16;-57.17;-86.59;0.0;1010.32;52.227;37.51251;127.06078;48.65;NaN;;2.35;5.041085;327.8;30 / 42;2547061;2020-09-25 15:33:25:033
4.3287;10.7042;1.4689;4.8083;8.5173;0.7114;-0.7055;-0.7073;0.5243;-0.321;0.4371;0.2016;38.0;-32.81;-8.63;-21.89;318.27;-62.19;-90.33;0.0;1010.33;51.984;37.512524;127.060776;50.11;NaN;;1.28;5.031466;341.6;31 / 42;2547559;2020-09-25 15:33:25:531
2.7573;9.3699;0.7215;4.1093;8.8837;0.6026;0.8837;-0.5038;0.605;-0.2571;-0.2564;0.1528;37.0;-32.3;-14.74;-19.88;328.75;-64.94;-81.66;0.0;1010.32;52.615;37.512524;127.060776;50.11;NaN;;1.28;5.031466;341.6;31 / 42;2548060;2020-09-25 15:33:26:032
5.6223;10.2562;1.2773;4.2653;8.8008;0.7241;-0.0638;-0.137;0.0956;0.8094;-0.0718;-0.2091;37.0;-29.86;-12.12;-22.08;338.89;-61.62;-69.3;0.0;1010.31;52.999;37.512543;127.06077;49.76;NaN;;1.92;5.752458;343.4;31 / 42;2548560;2020-09-25 15:33:26:532
3.8233;7.8512;1.0425;4.0459;8.7706;1.6962;0.2782;-0.4271;-0.3502;0.0779;-0.1024;0.0753;38.0;-30.91;-10.08;-20.79;345.41;-63.43;-67.25;0.0;1010.31;51.79;37.512543;127.06077;49.76;NaN;;1.92;5.752458;343.4;31 / 42;2549059;2020-09-25 15:33:27:031
6.0798;10.6826;0.7096;4.3992;8.6958;1.0953;1.3149;0.9307;0.7638;0.3122;0.596;0.7095;35.0;-34.08;-8.14;-17.25;344.17;-62.46;-76.02;0.0;1010.31;53.918;37.51255;127.06077;47.27;NaN;;0.28;5.605675;327.3;31 / 42;2549559;2020-09-25 15:33:27:531
20.4048;8.4477;3.6871;3.1996;9.2237;0.9251;4.9089;1.4316;0.7492;-0.0531;-1.1155;-1.3323;68.0;-38.22;-17.07;-24.75;332.19;-64.73;-77.8;0.0;1010.32;56.647;37.51255;127.06077;47.27;NaN;;0.28;5.605675;327.3;31 / 42;2550059;2020-09-25 15:33:28:031
-6.839;-0.2863;-2.0884;3.8998;8.9967;0.1465;-3.671;-2.7904;-6.3613;-3.7281;4.2042;3.4099;76.0;-28.45;-32.93;-8.75;297.33;-74.51;-118.07;0.0;1010.31;63.746;37.51257;127.06075;46.37;NaN;;1.99;5.330894;334.9;32 / 42;2550560;2020-09-25 15:33:28:532
2.4986;2.3392;0.1011;4.0349;8.9379;-0.0708;-2.1534;-5.5617;1.2606;0.485;0.3645;-0.2872;32.0;-21.61;-31.1;-15.66;352.51;-68.93;-59.29;0.0;1010.28;56.921;37.51257;127.06075;46.37;NaN;;1.99;5.330894;334.9;32 / 42;2551059;2020-09-25 15:33:29:031
1.8638;12.611;1.8642;5.2251;7.8645;2.6493;-0.8385;-0.2973;0.4758;-0.7214;-2.4253;-0.1784;44.0;-38.69;-18.74;-12.4;18.36;-53.32;-63.11;0.0;1010.3;57.149;37.51259;127.06074;46.21;NaN;;2.01;4.839711;324.1;32 / 42;2551559;2020-09-25 15:33:29:531
4.5036;7.2451;0.7982;3.8396;8.9112;1.4207;-0.9014;-0.7626;-2.4621;-0.0343;-1.2386;0.8481;28.0;-24.97;-15.17;-16.44;342.51;-65.33;-69.7;0.0;1010.3;59.123;37.51259;127.06074;46.21;NaN;;2.01;4.839711;324.1;32 / 42;2552059;2020-09-25 15:33:30:031
3.876;3.7046;-0.7852;4.6124;8.5846;1.0958;1.8793;5.362;1.0132;1.4959;-0.0917;-1.9662;37.0;-25.4;-4.62;-11.68;350.28;-50.34;-70.75;0.0;1010.31;59.111;37.51261;127.06072;45.46;NaN;;2.29;4.809165;334.7;32 / 42;2552559;2020-09-25 15:33:30:531
1.3344;0.2072;-0.3732;5.2781;8.2601;-0.2882;-0.4619;-0.1181;-1.1409;-0.5967;0.6753;-0.3263;47.0;-23.67;-6.14;-13.3;318.85;-57.38;-93.13;0.0;1010.3;63.602;37.51261;127.06072;45.46;NaN;;2.29;4.809165;334.7;32 / 42;2553059;2020-09-25 15:33:31:031
-1.763;11.3534;-0.4139;4.062;8.9189;0.3527;0.0149;-2.9094;1.1477;-0.0407;-0.3844;-0.0705;52.0;-33.86;-12.03;1.81;16.37;-62.07;-81.51;0.0;1010.3;55.988;37.51263;127.060715;45.01;NaN;;1.78;5.442552;339.4;31 / 42;2553560;2020-09-25 15:33:31:532
8.8418;11.5594;-1.5206;4.4149;8.4925;2.1347;2.3164;0.1051;-0.137;-0.1714;-0.2333;-0.5757;21.0;-28.95;-12.47;-25.98;337.79;-60.0;-64.2;0.0;1010.3;56.505;37.51263;127.060715;45.01;NaN;;1.78;5.442552;339.4;31 / 42;2554064;2020-09-25 15:33:32:036
3.876;3.9825;1.033;3.69;8.883;1.9094;0.0884;-0.9794;0.4141;0.1143;1.5361;-0.5011;41.0;-33.88;-14.33;-20.92;343.94;-60.12;-69.52;0.0;1010.3;51.552;37.51265;127.060684;44.06;NaN;;2.18;5.089972;335.1;31 / 42;2554560;2020-09-25 15:33:32:532
-3.9237;8.8501;1.8187;4.3686;8.468;2.3192;2.04;-0.49;-2.7018;0.5306;-1.5645;-1.7052;35.0;-29.68;-13.73;-27.28;332.97;-59.14;-66.89;0.0;1010.3;56.917;37.51265;127.060684;44.06;NaN;;2.18;5.089972;335.1;31 / 42;2555060;2020-09-25 15:33:33:032
-11.4503;6.9577;6.6695;4.6069;8.5297;1.4802;10.1547;1.4831;1.8938;-1.9277;3.8994;0.1423;52.0;-30.53;-17.45;-1.27;25.93;-60.43;-72.19;0.0;1010.32;66.565;37.51267;127.06067;43.3;NaN;;2.22;5.339304;330.2;31 / 42;2555559;2020-09-25 15:33:33:531
2.7405;7.9254;2.1085;4.4109;8.6121;1.5956;4.5308;-1.5702;2.7488;0.9191;-0.4341;-2.162;25.0;-29.82;-15.06;-23.17;334.98;-61.42;-70.11;0.0;1010.33;60.828;37.51267;127.06067;43.3;NaN;;2.22;5.339304;330.2;31 / 42;2556060;2020-09-25 15:33:34:032
5.3947;8.3542;2.2642;7.2054;6.5717;1.032;-1.5029;1.5508;1.6361;0.8473;1.4815;-1.1395;34.0;-41.24;-1.71;-9.0;15.62;-61.42;-64.18;0.0;1010.32;53.511;37.512684;127.060646;44.41;NaN;;1.86;4.584421;337.6;30 / 42;2556561;2020-09-25 15:33:34:533
5.1599;10.0095;0.1155;4.8134;8.5188;0.6572;0.5131;-0.5062;0.996;-0.4713;0.9413;0.6358;15.0;-28.65;-16.0;-21.72;316.66;-66.58;-86.55;0.0;1010.31;59.692;37.512684;127.060646;44.41;NaN;;1.86;4.584421;337.6;30 / 42;2557059;2020-09-25 15:33:35:031
5.0905;7.5038;0.8126;3.841;8.9568;1.092;0.9285;-0.7854;-0.2913;-0.0268;0.2027;0.3359;28.0;-30.89;-18.87;-15.74;355.39;-65.42;-65.85;0.0;1010.29;55.689;37.512703;127.06063;43.92;NaN;;2.4;4.179663;338.1;31 / 42;2557559;2020-09-25 15:33:35:531
5.7852;13.253;3.4332;3.918;8.5778;2.6907;0.9609;0.9207;-0.2418;0.5744;-0.7612;-0.3939;26.0;-30.45;-10.36;-12.22;17.33;-61.01;-55.52;0.0;1010.29;55.79;37.512703;127.06063;43.92;NaN;;2.4;4.179663;338.1;31 / 42;2558059;2020-09-25 15:33:36:031
1.4326;7.5661;1.4737;5.1658;8.2054;1.4683;-1.2978;-0.1612;-0.4065;0.0525;-0.5466;0.3059;22.0;-34.69;-6.92;-9.02;2.84;-60.24;-73.38;0.0;1010.3;57.046;37.51273;127.060616;44.01;NaN;;2.7;4.129505;341.4;31 / 42;2558559;2020-09-25 15:33:36:531
2.7764;6.6487;-1.4032;5.021;8.4198;-0.2598;1.7462;0.5504;1.4671;0.292;1.3035;-1.2916;16.0;-29.74;-5.64;-14.96;323.06;-59.16;-92.96;0.0;1010.29;53.791;37.51273;127.060616;44.01;NaN;;2.7;4.129505;341.4;31 / 42;2559059;2020-09-25 15:33:37:031
5.7708;10.4838;2.5086;5.2508;8.1201;1.6318;-1.097;0.582;-0.1751;-0.0793;-1.0269;-0.2934;28.0;-33.89;-6.23;-14.32;353.39;-56.15;-72.51;0.0;1010.31;51.88;37.51276;127.0606;43.22;NaN;;2.96;4.469254;345.6;31 / 42;2559559;2020-09-25 15:33:37:531
3.6771;6.7972;0.9084;3.65;9.0759;0.6893;-0.8123;2.2485;-1.2032;-0.5147;-0.6744;0.3521;24.0;-30.6;-6.51;-20.68;332.95;-67.74;-79.31;0.0;1010.3;58.103;37.51276;127.0606;43.22;NaN;;2.96;4.469254;345.6;31 / 42;2560060;2020-09-25 15:33:38:032
7.1985;11.1402;1.536;3.2878;9.1497;1.282;-0.4493;-1.181;-0.7737;-0.3774;-0.5664;0.6898;22.0;-28.89;-10.48;-19.61;335.99;-64.68;-74.47;0.0;1010.3;55.546;37.512787;127.060585;44.11;NaN;;2.77;4.705935;339.6;31 / 42;2560559;2020-09-25 15:33:38:531
3.9071;6.9481;0.058;3.292;8.9954;2.1013;0.2915;-0.6939;-0.7022;-0.4047;0.821;-0.2943;22.0;-30.85;-8.99;-20.55;341.08;-63.01;-70.82;0.0;1010.31;51.009;37.512787;127.060585;44.11;NaN;;2.77;4.705935;339.6;31 / 42;2561059;2020-09-25 15:33:39:031
7.014;9.5903;2.7793;4.8244;8.5358;0.1901;-0.9435;-1.3438;0.099;-0.6897;-0.2972;-0.0737;26.0;-37.53;-10.66;-7.17;348.84;-60.51;-87.74;0.0;1010.31;52.824;37.512817;127.06056;44.51;NaN;;2.92;4.974093;334.5;31 / 42;2561559;2020-09-25 15:33:39:531
5.136;8.074;0.6545;5.4267;8.1178;0.9075;-0.2449;0.3394;0.0998;0.3475;-0.4004;1.1144;22.0;-36.57;-4.17;-8.23;356.48;-55.87;-80.51;0.0;1010.29;53.211;37.512817;127.06056;44.51;NaN;;2.92;4.974093;334.5;31 / 42;2562060;2020-09-25 15:33:40:032
4.9467;7.7793;1.1958;3.0257;9.2737;1.0066;0.4805;0.2368;0.5039;-0.2831;-0.6513;1.6676;21.0;-28.51;-12.93;-13.92;350.97;-71.02;-71.6;0.0;1010.29;51.932;37.512844;127.06055;43.83;NaN;;2.79;5.090217;335.4;30 / 42;2562559;2020-09-25 15:33:40:531
2.4626;10.6012;0.1107;4.4289;8.5492;1.8619;1.9876;0.9639;0.5983;1.3737;-0.8847;-0.9587;20.0;-31.41;-4.81;-17.81;352.15;-57.78;-65.93;0.0;1010.29;51.932;37.512844;127.06055;43.83;NaN;;2.79;5.090217;335.4;30 / 42;2563060;2020-09-25 15:33:41:032
2.3021;7.5853;1.4162;4.438;8.6548;1.253;0.449;-1.039;-0.0168;-0.8112;-0.4538;0.6576;25.0;-32.55;-12.02;-14.67;337.2;-65.98;-83.53;0.0;1010.28;54.209;37.51287;127.06053;43.88;NaN;;2.92;5.169422;335.9;30 / 42;2563559;2020-09-25 15:33:41:531
7.0116;10.4694;0.7575;4.2277;8.8478;-0.116;0.5596;0.799;0.2645;0.357;1.0677;-0.8848;25.0;-28.16;-14.18;-13.08;323.93;-64.45;-91.57;0.0;1010.29;53.143;37.51287;127.06053;43.88;NaN;;2.92;5.169422;335.9;30 / 42;2564063;2020-09-25 15:33:42:035
6.0079;9.1974;1.2414;5.6296;7.988;0.8186;0.25;1.2251;0.1486;-0.35;-1.3452;0.9219;26.0;-31.41;-10.18;-15.34;346.28;-64.64;-74.92;0.0;1010.29;53.983;37.5129;127.06051;44.33;NaN;;2.72;5.420531;340.9;30 / 42;2564559;2020-09-25 15:33:42:531
0.6732;2.8111;-0.3564;3.4883;9.1349;0.7459;-0.9683;-1.3122;-0.2221;0.103;1.4567;0.9665;29.0;-31.25;-12.55;-4.7;3.72;-68.67;-77.93;0.0;1010.23;62.059;37.5129;127.06051;44.33;NaN;;2.72;5.420531;340.9;30 / 42;2565059;2020-09-25 15:33:43:031
3.7107;8.7902;1.8786;4.8987;8.4537;0.8417;-0.6778;1.1736;-0.7306;-0.9388;-0.5573;0.6229;22.0;-34.43;-11.1;-9.96;351.53;-62.02;-79.87;0.0;1010.23;55.958;37.512928;127.0605;44.53;NaN;;2.6;5.137038;337.3;29 / 42;2565559;2020-09-25 15:33:43:531
6.9661;10.5054;1.8618;5.4066;8.1597;0.5979;-1.1175;0.2146;0.4334;0.6874;0.8661;1.0076;26.0;-34.84;-8.17;-5.36;2.53;-64.3;-79.84;0.0;1010.2;55.986;37.512928;127.0605;44.53;NaN;;2.6;5.137038;337.3;29 / 42;2566059;2020-09-25 15:33:44:031
2.8794;4.9934;0.2616;4.3319;8.7979;-0.032;-1.1843;-0.3435;0.226;-0.07;-0.4442;0.1312;27.0;-32.39;-10.38;-9.12;347.57;-62.63;-83.65;0.0;1010.25;54.197;37.51295;127.060486;43.85;NaN;;2.89;5.532136;335.2;28 / 42;2566559;2020-09-25 15:33:44:531
4.3072;11.109;1.8115;4.0383;8.9116;0.6682;-0.3507;-1.2096;-0.441;0.0834;0.5623;0.0163;27.0;-28.95;-9.97;-16.11;333.31;-62.93;-81.61;0.0;1010.25;52.72;37.51295;127.060486;43.85;NaN;;2.89;5.532136;335.2;28 / 42;2567060;2020-09-25 15:33:45:032
1.8254;7.123;-0.1169;4.302;8.8103;0.2049;0.6983;0.2906;0.7129;-0.0376;1.2812;-0.1399;31.0;-31.42;-9.98;-12.59;334.36;-63.95;-87.27;0.0;1010.26;51.582;37.512978;127.06047;44.13;NaN;;2.38;5.377916;333.3;29 / 42;2567559;2020-09-25 15:33:45:531
4.6856;6.2821;0.9683;4.6553;8.6249;0.3325;-0.4947;0.5403;0.0834;-0.3313;-0.4443;-0.1219;31.0;-35.26;-12.51;-12.17;339.44;-61.58;-85.91;0.0;1010.27;52.225;37.512978;127.06047;44.13;NaN;;2.38;5.377916;333.3;29 / 42;2568059;2020-09-25 15:33:46:031
