ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.1225;5.7288;3.995;-4.6396;8.6281;0.4471;0.0404;-0.8393;1.0391;-0.1533;-1.2042;-6.4771;7632;-8.11;-34.57;-22.73;132.52;-61.62;84.5;5;1010.29;60.039;37.515873;126.76526;37.56;NaN;;2.29;6.286806;207.5;27 / 42;346508;2021-05-13 12:09:20:119
-0.4215;6.5049;1.942;-5.3327;8.1096;-1.4028;-1.3684;-2.5219;1.0474;0.6187;-0.9518;4.0777;5212;-31.18;-37.98;-11.02;176.75;-55.79;104.74;5;1010.28;51.277;37.515858;126.76525;37.7;NaN;;1.95;5.749737;196;27 / 42;347008;2021-05-13 12:09:20:619
-12.3845;5.9791;-2.377;-9.3862;2.8183;-0.3571;-2.6969;1.8992;0.9156;0.0641;1.1319;2.0846;3101;29.98;-29.83;-0.94;196.97;-21.34;78.03;5;1010.27;49.155;37.515858;126.76525;37.7;NaN;;1.95;5.749737;196;27 / 42;347508;2021-05-13 12:09:21:119
-9.0991;8.4117;1.8342;-6.8286;6.6782;2.2231;-1.4618;-0.378;-2.3019;-0.9515;-0.4102;-1.5018;2850;20.57;-32.53;6.18;225.89;-42.92;71.97;5;1010.26;48.725;37.51583;126.76525;37.93;NaN;;2.06;6.271616;189.8;28 / 42;348007;2021-05-13 12:09:21:618
-11.7234;8.7818;0.4341;-7.0178;6.8047;0.7855;0.3466;-0.8044;-0.7188;-0.9327;-0.2396;0.7591;2456;4.18;-39.33;3.18;187.64;-43.94;83.61;5;1010.26;47.536;37.51583;126.76525;37.93;NaN;;2.06;6.271616;189.8;28 / 42;348508;2021-05-13 12:09:22:119
-5.5059;6.4367;-2.1351;-7.3568;6.4496;-0.6707;-0.4741;0.0828;-0.215;0.4899;-2.1761;-0.6174;3257;17.1;-35.27;7.68;203.53;-41.12;95.21;5;1010.25;48.566;37.515812;126.76525;38.48;NaN;;2.03;5.407997;190.5;26 / 42;349008;2021-05-13 12:09:22:619
-9.7627;4.1597;-1.1433;-7.7221;5.9666;-0.9695;2.1006;1.0177;1.0116;-0.1736;-2.136;-2.3379;4112;4.05;-38.31;12.17;189.76;-42.93;73.65;5;1010.25;47.083;37.515812;126.76525;38.48;NaN;;2.03;5.407997;190.5;26 / 42;349508;2021-05-13 12:09:23:119
-3.1691;8.5626;0.9803;-5.0321;8.4043;-0.4644;-0.0334;-1.425;2.2928;0.4895;1.5694;-1.2161;7029;-17.59;-42;-10.11;164.32;-55.14;87.49;5;1010.24;52.587;37.5158;126.76523;38.15;NaN;;1.52;5.120261;203.3;26 / 42;350008;2021-05-13 12:09:23:619
-7.0917;7.4835;-4.4982;-6.6842;7.1731;0.1974;-3.0181;-2.2635;2.1579;1.6926;0.6556;2.5277;6561;4.01;-41.07;6.2;189.34;-19.49;87.77;5;1010.23;49.493;37.5158;126.76523;38.15;NaN;;1.52;5.120261;203.3;26 / 42;350508;2021-05-13 12:09:24:119
-4.2112;1.5559;-1.2583;-9.3039;2.679;1.5593;0.5064;5.827;-1.4396;-1.012;-1.149;-0.7828;6561;32.32;-30.54;2.28;198.83;-15.85;80.49;5;1010.25;53.14;37.51579;126.76521;38.78;NaN;;1.39;4.837844;217.5;26 / 42;351008;2021-05-13 12:09:24:619
-4.7753;10.2826;-0.3265;-5.9511;7.7638;-0.6914;-5.1662;-3.6844;2.074;0.9775;1.2924;-2.8785;9881;-18.5;-37.85;-45.7;120.47;-80.15;91.87;5;1010.26;56.287;37.51579;126.76521;38.78;NaN;;1.39;4.837844;217.5;26 / 42;351507;2021-05-13 12:09:25:118
0.6636;-0.86;-4.2251;-8.5883;4.0173;2.5044;-9.1509;0.1356;0.3554;0.6958;4.0783;8.2952;30132.998;-5.59;-33.08;-33.4;130.69;-24.18;73.74;5;1010.24;59.677;37.515778;126.7652;38.84;NaN;;1.71;4.637053;207.5;26 / 42;352008;2021-05-13 12:09:25:619
-11.1509;2.229;1.0186;-9.5068;0.4757;2.3588;-4.3404;1.1139;-1.3522;-0.8267;-2.8476;-1.7595;39513;28.56;-20.2;-36.52;122.15;-2.78;76.07;5;1010.23;62.903;37.515778;126.7652;38.84;NaN;;1.71;4.637053;207.5;26 / 42;352507;2021-05-13 12:09:26:118
-13.6925;4.01;0.9671;-5.9465;7.6667;-1.4255;3.5385;-0.8927;1.9214;1.3678;-2.8253;-6.3865;13192;24.41;-16.91;-34.7;88.17;-51.42;103.48;5;1010.21;60.036;37.515762;126.76519;37.88;NaN;;1.62;4.658357;196;26 / 42;353008;2021-05-13 12:09:26:619
-4.8999;7.7925;1.4725;-3.8853;8.5961;-2.6798;-0.6236;-2.1348;-0.3775;0.4231;-5.654;1.0283;8437;51.71;26.21;-5.05;27.44;-42.24;114.16;5;1010.22;48.823;37.515762;126.76519;37.88;NaN;;1.62;4.658357;196;26 / 42;353508;2021-05-13 12:09:27:119
-11.812;3.7513;-0.0618;-8.7653;1.4741;4.1433;-0.5535;1.0086;-1.4707;-0.3984;4.8612;0.3134;11691;38.22;-26.02;-0.6;216.83;-8.65;64.7;5;1010.22;45.989;37.515747;126.765175;38.76;NaN;;1.66;4.648538;194.2;25 / 42;354008;2021-05-13 12:09:27:619
-8.4631;6.2127;-3.6215;-8.5279;4.3015;2.223;0.5407;2.9598;0.334;0.6698;1.4181;-4.1464;7429;27.5;-37.47;-11.42;169.44;-26.02;75.39;5;1010.22;51.76;37.515747;126.765175;38.76;NaN;;1.66;4.648538;194.2;25 / 42;354507;2021-05-13 12:09:28:118
-7.9829;17.5205;-1.941;-5.7218;7.9166;-0.8714;3.3693;-2.035;-0.2365;0.0734;-1.0807;-2.0967;5638;22.25;-36;9.77;249.38;-53.83;98.66;5;1010.22;60.928;37.515736;126.76515;37.43;NaN;;1.8;4.274389;203.4;26 / 42;355008;2021-05-13 12:09:28:619
-11.6192;7.0211;0.264;-6.0791;7.3883;2.1514;-1.4916;-1.7428;-3.0362;-3.7818;4.5739;-1.1429;28924;-8.69;-31.89;-45.79;118.03;-47.76;84.43;5;1010.21;60.059;37.515736;126.76515;37.43;NaN;;1.8;4.274389;203.4;26 / 42;355507;2021-05-13 12:09:29:118
-6.2725;5.1611;1.5468;-6.9902;6.8754;0.1902;-6.2498;-1.8735;1.6575;3.2926;-4.4795;1.4774;12484;-2.77;-32.45;-33;126.3;-44.51;88.44;5;1010.21;48.346;37.515724;126.76514;37.72;NaN;;1.75;10.220479;202.5;26 / 42;356008;2021-05-13 12:09:29:619
-10.3196;4.3789;-2.5399;-7.9428;5.1776;2.5049;-1.6814;-0.7538;-3.2153;0.1541;0.8675;1.4862;5567;31.36;-29.13;12.73;243.04;-32.81;82.25;5;1010.22;52.76;37.515724;126.76514;37.72;NaN;;1.75;10.220479;202.5;26 / 42;356508;2021-05-13 12:09:30:119
-8.1326;3.4734;3.4907;-6.8141;7.0523;-0.0579;0.5128;-0.0243;0.2017;-2.3323;2.803;-3.0457;5972;17.13;-30.1;-18.05;115.7;-45.98;90.49;5;1010.21;51.989;37.51571;126.76513;37.77;NaN;;2.06;10.251296;191.9;28 / 42;357007;2021-05-13 12:09:30:618
-6.5623;8.0009;2.8116;-6.059;7.5814;-1.408;2.15;-0.4113;0.8601;1.8929;-3.1824;-0.422;11629;-3.32;-33.63;-15.4;148.64;-45.61;84.84;5;1010.21;52.738;37.51571;126.76513;37.77;NaN;;2.06;10.251296;191.9;28 / 42;357508;2021-05-13 12:09:31:119
-10.2382;5.7252;2.475;-8.2512;4.7701;2.3094;-2.9217;-1.4413;-0.7842;0.018;4.1114;2.9503;9129;2.12;-42;-10.71;163.67;-29.11;74.36;5;1010.21;48.661;37.51569;126.76513;36.76;NaN;;2.23;10.269601;179.2;28 / 42;358008;2021-05-13 12:09:31:619
-11.4874;3.1093;1.1168;-9.199;3.3105;0.7671;0.2229;1.1592;-1.1169;0.8415;-0.158;3.9199;11343;30.3;-21.68;-32.8;104.73;-22.48;87.58;5;1010.21;51.72;37.51569;126.76513;36.76;NaN;;2.23;10.269601;179.2;28 / 42;358508;2021-05-13 12:09:32:119
-13.8709;5.1431;-0.1504;-7.3986;6.3699;0.9245;-1.5523;0.2104;-0.5122;-1.087;-0.9883;-1.3656;6856;6.85;-46.72;-3.48;176.11;-40.51;82.88;5;1010.2;52.408;37.515663;126.76513;37.13;NaN;;2.38;10.255917;183.3;27 / 42;359009;2021-05-13 12:09:32:620
-11.1557;3.2722;3.7051;-8.423;4.9383;0.9147;-1.3646;0.2535;0.9973;0.1699;-1.6876;0.5973;6856;13.8;-33.82;-26.58;123.41;-40.99;97.45;5;1010.2;50.217;37.515663;126.76513;37.13;NaN;;2.38;10.255917;183.3;27 / 42;359508;2021-05-13 12:09:33:119
-8.6212;9.4418;-0.0845;-7.9552;5.6804;-0.7868;0.6778;-0.8389;0.8334;0.5473;-1.4535;-0.8587;5275;13.45;-37.55;-1.4;174.48;-35.4;95.65;5;1010.19;50.265;37.515644;126.76512;36.37;NaN;;2.27;10.214961;190.5;28 / 42;360008;2021-05-13 12:09:33:619
-9.0776;7.9997;1.6558;-6.8562;7.0076;-0.2373;-2.0483;-1.0371;0.9303;0.1352;-0.161;1.1169;4638;2.8;-39.54;-2.91;174.35;-40.79;86.08;5;1010.19;47.326;37.515644;126.76512;36.37;NaN;;2.27;10.214961;190.5;28 / 42;360508;2021-05-13 12:09:34:119
0.6205;6.6007;2.0367;-8.4842;4.7113;1.4115;-2.7502;-0.5781;0.2481;-0.6186;2.4227;3.2552;3646;13.79;-38.41;-0.69;182.65;-25.28;80.53;5;1010.19;46.786;37.515625;126.76512;35.76;NaN;;2.1;10.224874;185.3;28 / 42;361008;2021-05-13 12:09:34:619
-8.7051;6.905;-0.5241;-8.6457;4.5702;0.7319;0.1097;-0.0395;-0.0161;0.6421;-0.2901;-0.5379;2998;15.41;-36.59;-12.71;150.33;-37.61;82.53;5;1010.19;47.702;37.515625;126.76512;35.76;NaN;;2.1;10.224874;185.3;28 / 42;361508;2021-05-13 12:09:35:119
-2.6002;6.9038;1.839;-4.9022;8.4879;0.308;0.2245;-0.6725;0.9911;0.1369;2.045;-1.7574;3746;1.22;-39.77;-17.23;137.19;-59.94;86.4;5;1010.18;51.509;37.51561;126.76512;36.63;NaN;;2;10.31488;185.9;28 / 42;362008;2021-05-13 12:09:35:619
-4.4459;6.2103;0.6425;-5.5143;8.0762;-0.7332;-1.6643;-1.6976;1.5918;1.5037;0.3724;4.2497;3372;0.88;-42.78;-5.72;171.58;-23.14;80.07;5;1010.18;47.621;37.51561;126.76512;36.63;NaN;;2;10.31488;185.9;28 / 42;362508;2021-05-13 12:09:36:119
-11.103;5.9336;2.0259;-9.0404;3.3085;1.8697;-2.7404;0.8157;0.2223;0.4141;1.5344;1.1396;2802;24.9;-35.28;-7.23;175.77;-19.72;78.31;5;1010.18;46.204;37.515587;126.76512;36.75;NaN;;1.88;10.380413;192.6;28 / 42;363008;2021-05-13 12:09:36:619
-2.581;7.0128;0.1562;-5.8015;7.8313;1.0883;2.728;0.8121;-2.1809;-1.1205;-1.1794;-1.3941;4181;10.34;-43.3;0.07;185.84;-52.99;79.38;5;1010.18;50.027;37.515587;126.76512;36.75;NaN;;1.88;10.380413;192.6;28 / 42;363508;2021-05-13 12:09:37:119
-2.0768;8.3279;0.1957;-1.2663;9.4787;2.1728;-1.3965;-3.9154;0.3261;-2.8609;4.0748;1.0082;20093;-35.37;-19.7;-58.32;120.37;-42.37;85.76;5;1010.17;49.235;37.51557;126.76512;36.55;NaN;;2.06;10.352835;181.4;27 / 42;364008;2021-05-13 12:09:37:619
3.9107;6.5696;0.0185;-3.6593;8.4856;3.2826;-9.4611;-10.2862;-4.0621;8.7308;-3.0488;5.4201;24283;-29.7;-31.39;-38.81;130.37;7.51;104.61;5;1010.19;55.862;37.51557;126.76512;36.55;NaN;;2.06;10.352835;181.4;27 / 42;364508;2021-05-13 12:09:38:119
-9.5818;3.6088;1.3983;-7.891;2.5318;5.2433;0.0111;0.4835;-1.2878;-2.0323;0.3906;2.6646;7127;10.7;-30.82;-31.06;139.56;-14.96;56.4;5;1010.17;56.486;37.515553;126.76512;37.61;NaN;;2.13;10.349689;173.2;27 / 42;365008;2021-05-13 12:09:38:619
-1.9486;2.3895;1.7444;-6.1077;7.5997;1.0542;-0.9913;-1.2146;1.0633;2.8522;1.2436;-4.3271;15460;24.28;-9.83;-21.11;351.84;-71.45;41.89;5;1010.17;48.38;37.515553;126.76512;37.61;NaN;;2.13;10.349689;173.2;27 / 42;365508;2021-05-13 12:09:39:119
-5.6173;3.4938;0.5706;-7.6115;6.1766;0.2899;0.9963;-2.0338;0.0602;6.1888;-1.168;1.5906;5631;-2.74;-38.51;-11.88;159.21;-39.04;87.82;5;1010.17;49.341;37.515533;126.76512;37.89;NaN;;2.13;10.315685;179.2;27 / 42;366009;2021-05-13 12:09:39:620
-7.893;9.3663;-0.5684;-4.9055;8.4778;0.4825;-0.1986;-1.4429;-0.7173;-1.7509;4.9845;-1.9106;5734;14.21;-27.19;23.12;261.85;-59.83;84.38;5;1010.17;49.534;37.515533;126.76512;37.89;NaN;;2.13;10.315685;179.2;27 / 42;366508;2021-05-13 12:09:40:119
-6.197;7.4619;3.141;-8.5942;4.0698;2.3972;-2.9919;0.3748;-1.5183;-1.8867;-1.2065;3.4576;3168;9.53;-38.98;-5.59;174.27;-24.52;74.41;5;1010.17;45.312;37.51551;126.76512;38.47;NaN;;2.22;10.458201;182.8;26 / 42;367008;2021-05-13 12:09:40:619
-13.6446;4.543;2.4044;-7.2252;6.408;-1.7042;1.0982;0.7138;2.3963;0.1921;-4.1893;-2.843;6200;-0.57;-17.31;-41.94;112.6;-57.63;101.57;5;1010.16;48.82;37.51551;126.76512;38.47;NaN;;2.22;10.458201;182.8;26 / 42;367508;2021-05-13 12:09:41:119
-7.4343;1.1846;1.8115;-8.4947;4.8907;0.301;-0.7562;0.8469;-0.335;2.4565;-0.5631;1.3716;2571;10.5;-37.33;7.62;197.05;-29.91;87.97;5;1010.17;51.621;37.515488;126.76513;38.35;NaN;;2.23;10.907394;175.7;27 / 42;368008;2021-05-13 12:09:41:619
-13.2517;5.2461;1.4234;-8.4602;4.6329;1.7697;0.4818;0.6784;-1.2076;-2.1306;2.4991;-0.5515;4089;17.4;-36.49;-1.95;182.02;-42.5;81.52;5;1010.17;51.021;37.515488;126.76513;38.35;NaN;;2.23;10.907394;175.7;27 / 42;368507;2021-05-13 12:09:42:118
-8.9638;5.2581;2.1145;-6.1445;7.4973;1.4852;1.5748;-0.3149;0.7476;0.0411;-0.3173;-2.0972;7268;5.65;-38.83;-20.82;131.66;-49.86;76.41;5;1010.17;51.754;37.515472;126.76514;37.94;NaN;;2.07;11.337234;166;27 / 42;369008;2021-05-13 12:09:42:619
-5.9874;6.4223;-1.3793;-5.3695;8.2055;0.0902;-2.6298;-2.2637;-0.83;0.4659;0.1284;1.7329;6485;-3.54;-44.27;1.33;181.04;-38.38;85.32;5;1010.17;51.609;37.515472;126.76514;37.94;NaN;;2.07;11.337234;166;27 / 42;369508;2021-05-13 12:09:43:119
-11.8839;7.2451;3.8321;-8.9381;3.9047;1.017;-1.2777;1.5511;-0.9066;-0.4264;-0.0268;2.5891;2333;17.51;-39.29;-13.02;157.73;-21.67;86.95;5;1010.17;51.807;37.51545;126.76514;38.5;NaN;;2.25;10.832835;173.3;27 / 42;370008;2021-05-13 12:09:43:619
-14.1093;5.821;1.7324;-8.3714;5.053;0.7465;0.4467;0.861;0.4138;-0.4105;-0.1037;-2.9771;2469;5.08;-43.6;-5.06;166.33;-56.83;87.74;5;1010.17;50.158;37.51545;126.76514;38.5;NaN;;2.25;10.832835;173.3;27 / 42;370507;2021-05-13 12:09:44:118
-5.9575;8.2261;1.1;-4.7271;8.5878;-0.2734;3.2133;0.4204;0.8473;0.1906;-0.5004;-0.9525;4424;-12.84;-43.52;-13.67;158.35;-61.13;93.31;5;1010.16;51.263;37.515423;126.76514;38.67;NaN;;2.09;10.809231;192.4;26 / 42;371008;2021-05-13 12:09:44:619
-2.5236;3.471;-0.3121;-7.7606;5.9953;-0.0081;-1.5378;-1.684;0.9573;0.2782;-0.7141;1.1411;6200;2.83;-41.79;-5.19;170.95;-37.69;90.06;5;1010.16;50.168;37.515423;126.76514;38.67;NaN;;2.09;10.809231;192.4;26 / 42;371508;2021-05-13 12:09:45:119
-5.3335;6.978;1.3623;-8.7372;4.3043;1.1421;-3.8589;-2.029;-0.4265;-0.3449;0.4454;1.9356;5741;12.16;-40.4;-10.89;162.74;-26.03;82.55;5;1010.17;51.913;37.515404;126.76514;39.66;NaN;;2.27;10.770598;189.7;26 / 42;372010;2021-05-13 12:09:45:621
-8.9554;10.6479;3.1709;-8.2851;5.191;0.7624;-2.0925;-0.1849;0.3178;0.1213;0.7954;0.5155;3874;13.41;-41.35;-5.62;170.18;-31.96;84.74;5;1010.17;50.284;37.515404;126.76514;39.66;NaN;;2.27;10.770598;189.7;26 / 42;372509;2021-05-13 12:09:46:120
-5.2903;7.6332;2.7757;-7.4645;6.331;0.6085;-1.2636;-0.7593;-0.082;0.0818;1.5507;0.1528;5590;4.19;-45.57;-2.5;175.3;-40.21;85.34;5;1010.16;52.379;37.515385;126.76514;39.07;NaN;;2.14;10.844657;180.6;27 / 42;373008;2021-05-13 12:09:46:619
-2.5799;5.8102;0.4868;-8.1793;5.3021;1.0758;0.045;-0.6553;-0.3817;-0.0162;-0.2845;0.4885;8133;11.29;-43.25;3.94;190.02;-32.73;82.51;5;1010.15;50.699;37.515385;126.76514;39.07;NaN;;2.14;10.844657;180.6;27 / 42;373508;2021-05-13 12:09:47:119
-11.9378;6.554;-0.9206;-7.4467;6.3445;0.6812;0.4132;0.2849;0.326;0.1489;0.0106;-0.9552;7675;5.16;-44.07;-8.11;165.88;-40.31;84.77;5;1010.15;51.204;37.51536;126.76514;39.58;NaN;;2.3;10.743079;185.3;26 / 42;374008;2021-05-13 12:09:47:619
-13.5871;6.7133;-2.1602;-6.4281;7.4033;0.2041;2.0599;-1.1131;-0.0193;0.0305;-1.3515;-1.6799;4185;-4.47;-42.82;-16.32;152.4;-49.02;88.18;5;1010.15;51.636;37.51536;126.76514;39.58;NaN;;2.3;10.743079;185.3;26 / 42;374511;2021-05-13 12:09:48:122
-8.0379;7.7913;0.6197;-7.1359;6.7135;0.4215;-1.3113;-1.151;0.3015;-0.0132;0.376;1.3651;3920;-7.55;-43.72;-10.7;162.84;-43.2;86.62;5;1010.15;50.15;37.51533;126.76513;40.45;NaN;;2.3;10.83034;194.7;25 / 42;375008;2021-05-13 12:09:48:619
-11.1497;4.1082;1.5384;-8.4178;4.8245;1.4266;0.2678;0.0025;-0.1552;-0.2959;0.253;1.8466;3286;9.51;-38.93;-18.25;143.97;-39.07;80.86;5;1010.15;52.652;37.51533;126.76513;40.45;NaN;;2.3;10.83034;194.7;25 / 42;375508;2021-05-13 12:09:49:119
-8.02;5.4509;-0.4271;-7.8887;5.816;0.337;-1.749;-1.6863;0.1657;0.5727;0.0336;0.0075;3748;11.7;-33.24;-14.4;127.02;-46.14;80.97;5;1010.15;50.323;37.515312;126.76514;40.7;NaN;;2.18;10.538041;179.7;26 / 42;376008;2021-05-13 12:09:49:619
-10.3412;8.7651;0.8796;-7.7416;6.015;0.2422;0.089;-0.3013;1.0414;0.0471;1.0337;0.9508;3305;9.6;-33.75;-13.85;149.79;-35.73;78.93;5;1010.16;49.786;37.515312;126.76514;40.7;NaN;;2.18;10.538041;179.7;26 / 42;376508;2021-05-13 12:09:50:119
-5.1969;4.8185;1.766;-7.8623;5.7542;1.1156;2.6242;1.0422;-0.1496;0.0681;0.6872;-0.0056;3930;6.41;-36.46;-12.81;153.94;-35.93;81.92;5;1010.16;47.79;37.51529;126.76514;41.76;NaN;;2.24;10.483888;184.9;26 / 42;377008;2021-05-13 12:09:50:619
-7.0127;5.9743;-0.893;-7.9311;5.7112;0.8066;1.3559;-1.3852;-0.54;0.1455;0.0748;0.256;3864;7.15;-41.19;1.51;182.46;-38.34;96.53;5;1010.16;49.529;37.51529;126.76514;41.76;NaN;;2.24;10.483888;184.9;26 / 42;377508;2021-05-13 12:09:51:119
-3.9872;7.6751;0.0939;-6.2243;7.5782;-0.0074;-1.1008;-1.3121;-0.0405;0.1848;-0.2266;0.1667;4019;-5.45;-39.3;16.57;208.88;-42.92;93.28;5;1010.16;50.357;37.515263;126.76514;42.28;NaN;;2.12;10.372897;187.9;27 / 42;378008;2021-05-13 12:09:51:619
-9.5687;3.0614;0.6317;-7.7075;5.8774;1.4905;-2.8255;-1.6899;-0.6584;-0.1258;1.2013;0.2122;3362;12.9;-36.17;13.21;215.06;-39.25;82.4;5;1010.17;48.768;37.515263;126.76514;42.28;NaN;;2.12;10.372897;187.9;27 / 42;378507;2021-05-13 12:09:52:118
-10.104;7.4931;0.3023;-8.1855;5.2401;1.3079;-1.1408;0.5964;-1.2505;-0.6936;-0.8267;0.1874;2638;17.63;-33.7;11.39;210.68;-36.46;94.35;5;1010.18;47.348;37.515247;126.76514;40.96;NaN;;1.98;10.253286;190.9;28 / 42;379008;2021-05-13 12:09:52:619
-7.3265;1.381;1.4426;-7.8658;5.8563;-0.0498;1.6286;0.8459;0.5317;0.8037;-2.6819;-1.0007;3798;14.31;-33.34;15.1;219.56;-36.67;90.36;5;1010.19;47.125;37.515247;126.76514;40.96;NaN;;1.98;10.253286;190.9;28 / 42;379508;2021-05-13 12:09:53:119
-7.4786;-2.356;-2.4465;-5.2998;8.1171;-1.4814;6.6143;-0.0571;1.0078;0.1331;-0.105;-0.2947;5279;18.27;-27.91;18.21;281.97;-55.87;105.62;5;1010.2;57.279;37.515232;126.76513;41.72;NaN;;2.22;10.282425;195;28 / 42;380007;2021-05-13 12:09:53:618
-1.4492;9.7795;-0.2091;-2.7546;9.3657;0.9307;0.3984;-2.3955;2.3915;-1.8284;3.9092;0.3429;3912;-11.42;-41.11;-6.19;170.23;-38.83;86.59;5;1010.2;52.935;37.515232;126.76513;41.72;NaN;;2.22;10.282425;195;28 / 42;380508;2021-05-13 12:09:54:119
0.2372;-0.5258;2.9553;-8.3264;3.8325;3.4863;-14.5643;-5.1343;-0.7618;5.4099;-2.0009;3.7339;5092;1.88;-38.22;-12.56;160.84;-23;67.28;5;1010.21;55.621;37.515213;126.765114;42.46;NaN;;2.53;10.217701;215.7;29 / 42;381008;2021-05-13 12:09:54:619
1.0649;8.8776;0.3035;-7.2467;6.3517;1.8199;5.9689;0.7073;-2.2929;-0.1709;4.0341;1.8314;3997;37.93;-7.23;23.57;261.01;-3.95;81.6;5;1010.23;57.725;37.515213;126.765114;42.46;NaN;;2.53;10.217701;215.7;29 / 42;381508;2021-05-13 12:09:55:119
-6.9648;2.2254;-0.1109;-8.9171;3.7483;-1.6144;-2.517;0.3451;1.1726;-0.5336;-2.5054;-2.1927;3009;26.8;-21.07;19.16;240.19;-22.47;100.26;5;1010.23;51.512;37.5152;126.76511;42.38;NaN;;1.25;10.185865;220.1;29 / 42;382008;2021-05-13 12:09:55:619
-7.4882;7.9997;-1.3422;-7.5265;6.1573;-1.2686;-0.5718;-1.5394;1.4352;-0.0721;-3.5154;-2.5242;1798;8.81;-14.92;32.61;282.52;-58.68;104.28;5;1010.24;50.368;37.5152;126.76511;42.38;NaN;;1.25;10.185865;220.1;29 / 42;382508;2021-05-13 12:09:56:119
-7.8487;9.9748;-1.4763;-7.3501;6.482;0.3607;-0.4242;-0.9744;1.3197;0.326;3.212;1.8038;1520;1.67;-19.15;27.16;242.96;-41.37;87.19;5;1010.25;50.68;37.5152;126.76509;40.93;NaN;;1.54;10.137803;259;27 / 42;383007;2021-05-13 12:09:56:618
-7.7122;7.6248;-2.1985;-8.0474;4.4125;3.4554;0.3284;0.5014;-1.8995;1.9973;0.6064;-0.1479;1561;23.25;-14.76;25.65;255.54;-26.74;66.76;5;1010.25;52.186;37.5152;126.76509;40.93;NaN;;1.54;10.137803;259;27 / 42;383508;2021-05-13 12:09:57:119
-7.9421;4.028;0.8749;-6.9176;6.7681;1.5845;0.1283;0.0838;-1.3647;-1.479;2.8354;-0.0975;1345;30.65;-16.41;26.89;306.22;-42.44;86.76;5;1010.25;52.185;37.5152;126.76505;40.95;NaN;;2.2;10.218084;275.3;27 / 42;384008;2021-05-13 12:09:57:619
-10.0418;6.5397;-0.6511;-8.0501;5.598;-0.1697;-0.251;0.3108;0.3382;-0.0206;-1.7139;-1.0788;1145;24.94;-18.06;25.72;269.55;-34.81;91.21;5;1010.26;46.445;37.5152;126.76505;40.95;NaN;;2.2;10.218084;275.3;27 / 42;384508;2021-05-13 12:09:58:119
-7.6379;6.2929;2.0762;-7.6573;6.1261;0.077;1.1684;0.7482;-0.8114;-0.3206;-1.2179;-0.4087;1273;37.17;-5.23;26.57;304.82;-38.66;89.42;5;1010.28;50.661;37.5152;126.76503;41.02;NaN;;2.3;10.329183;271.5;28 / 42;385008;2021-05-13 12:09:58:619
-8.196;6.1372;2.366;-6.84;7.0158;0.4052;1.1291;0.0469;-0.7273;-0.2888;-1.856;-1.8411;920;18.68;-25.33;21.37;257.77;-45.68;86.61;5;1010.28;48.856;37.5152;126.76503;41.02;NaN;;2.3;10.329183;271.5;28 / 42;385508;2021-05-13 12:09:59:119
-3.3787;10.0742;-0.8056;-7.692;6.0764;-0.2854;-1.8482;-0.6214;0.0305;0.888;-0.463;1.7454;724;24.91;-17.68;25.71;274.45;-38.29;92.12;5;1010.28;51.54;37.5152;126.765;41.26;NaN;;2.28;10.636557;267.4;28 / 42;386008;2021-05-13 12:09:59:619
-1.5582;6.0893;-1.7206;-8.4211;5.0241;0.1174;-3.0991;-1.4908;0.384;-1.0094;2.2767;1.8822;1541;28.43;-17.46;25.91;258.95;-25.55;76.48;5;1010.27;49.432;37.5152;126.765;41.26;NaN;;2.28;10.636557;267.4;28 / 42;386510;2021-05-13 12:10:00:121
-9.1962;7.3865;-0.7325;-8.89;3.862;1.4912;-0.035;2.1031;-0.6238;1.0833;-0.2517;-0.9175;2099;37.28;-10.11;16.83;283.46;-26.82;78.03;5;1010.28;48.258;37.5152;126.76498;41.93;NaN;;2.29;10.888758;270.4;28 / 42;387008;2021-05-13 12:10:00:619
-8.1038;4.5945;0.5982;-7.9028;5.5376;1.7469;-0.816;-1.2525;-1.1846;-1.1447;0.7291;-1.4559;2359;36.18;-15.86;21.2;305.85;-50.7;86.57;5;1010.3;48.493;37.5152;126.76498;41.93;NaN;;2.29;10.888758;270.4;28 / 42;387507;2021-05-13 12:10:01:118
